timestamp,workload_0_10,stress_0_10,hrv_rmssd_ms,pressure_hpa,humidity_pct,temperature_c,migraine_prob_next_hour,hour,dayofweek,is_weekday
2023-11-27 19:00:00,3.4,1.98,100.98,1009.3,57.8,13.3,0.00408,19,0,1
2023-11-27 20:00:00,3.18,2.43,120.0,1009.1,51.0,12.9,0.011624,20,0,1
2023-11-27 21:00:00,4.57,3.7,120.0,1010.0,47.9,13.1,0.002624,21,0,1
2023-11-27 22:00:00,6.17,5.85,120.0,1010.5,45.3,12.6,0.005173,22,0,1
2023-11-27 23:00:00,6.7,6.02,120.0,1009.8,47.2,10.9,0.011793,23,0,1
2023-11-28 00:00:00,6.68,5.77,114.0,1009.3,47.5,10.1,0.029755,0,1,1
2023-11-28 01:00:00,7.46,6.79,110.71,1009.2,50.8,10.7,0.022254,1,1,1
2023-11-28 02:00:00,8.07,7.73,92.41,1009.0,65.3,8.3,0.023676,2,1,1
2023-11-28 03:00:00,7.41,7.67,81.8,1008.9,61.7,7.6,0.083007,3,1,1
2023-11-28 04:00:00,9.12,8.89,62.72,1009.8,71.8,6.3,0.065518,4,1,1
2023-11-28 05:00:00,9.19,8.12,46.5,1010.5,65.0,5.9,0.238549,5,1,1
2023-11-28 06:00:00,9.26,7.49,41.04,1010.8,63.8,3.5,0.21605,6,1,1
2023-11-28 07:00:00,8.3,6.98,36.11,1009.5,74.4,2.5,0.16497,7,1,1
2023-11-28 08:00:00,7.35,7.34,30.4,1009.8,70.5,1.2,0.523334,8,1,1
2023-11-28 09:00:00,5.39,6.27,22.4,1010.6,66.5,0.3,0.171311,9,1,1
2023-11-28 10:00:00,4.3,4.83,24.53,1010.3,80.2,0.6,0.137953,10,1,1
2023-11-28 11:00:00,3.66,4.68,22.84,1010.9,64.0,2.1,0.094928,11,1,1
2023-11-28 12:00:00,3.73,5.39,20.75,1011.2,67.3,3.4,0.058784,12,1,1
2023-11-28 13:00:00,3.0,4.17,21.19,1009.8,75.9,4.8,0.078755,13,1,1
2023-11-28 14:00:00,2.29,3.11,27.52,1010.7,54.4,5.7,0.282624,14,1,1
2023-11-28 15:00:00,3.5,5.15,27.18,1010.2,48.5,7.4,0.026162,15,1,1
2023-11-28 16:00:00,3.9,4.66,27.37,1010.5,61.3,7.9,0.084669,16,1,1
2023-11-28 17:00:00,5.13,5.83,24.35,1011.3,60.9,8.3,0.048709,17,1,1
2023-11-28 18:00:00,5.7,6.3,24.65,1011.4,52.8,9.2,0.111898,18,1,1
2023-11-28 19:00:00,5.79,7.32,20.57,1011.5,57.2,9.8,0.094809,19,1,1
2023-11-28 20:00:00,6.44,7.48,15.81,1011.6,54.8,10.2,0.161088,20,1,1
2023-11-28 21:00:00,5.14,5.83,14.44,1010.3,54.7,10.4,0.187331,21,1,1
2023-11-28 22:00:00,6.74,6.51,11.36,1008.7,53.5,9.7,0.395148,22,1,1
2023-11-28 23:00:00,7.73,7.99,10.22,1009.1,47.0,9.4,0.658412,23,1,1
2023-11-29 00:00:00,8.94,9.89,10.0,1009.4,64.2,9.9,0.264235,0,2,1
2023-11-29 01:00:00,8.72,9.06,10.0,1009.9,56.3,8.3,0.533798,1,2,1
2023-11-29 02:00:00,10.0,9.71,10.0,1009.0,56.5,5.3,0.418309,2,2,1
2023-11-29 03:00:00,10.0,10.0,10.0,1009.4,70.1,5.5,0.770882,3,2,1
2023-11-29 04:00:00,8.15,8.9,10.0,1008.1,71.6,5.2,0.580104,4,2,1
2023-11-29 05:00:00,5.98,7.96,10.0,1008.1,66.8,4.9,0.795377,5,2,1
2023-11-29 06:00:00,5.55,8.32,10.0,1007.5,66.6,3.3,0.271214,6,2,1
2023-11-29 07:00:00,3.72,5.65,10.0,1007.8,70.4,2.8,0.464013,7,2,1
2023-11-29 08:00:00,3.02,4.18,10.0,1007.5,73.2,2.7,0.111177,8,2,1
2023-11-29 09:00:00,2.35,4.84,10.0,1007.1,66.7,1.4,0.082964,9,2,1
2023-11-29 10:00:00,1.66,3.96,10.0,1006.5,68.4,1.9,0.110018,10,2,1
2023-11-29 11:00:00,2.56,4.62,10.0,1008.2,70.6,2.4,0.091141,11,2,1
2023-11-29 12:00:00,2.69,4.29,11.13,1009.9,72.0,3.2,0.114661,12,2,1
2023-11-29 13:00:00,3.01,4.59,11.45,1010.4,63.8,4.7,0.102558,13,2,1
2023-11-29 14:00:00,3.16,4.35,12.92,1010.7,67.9,4.9,0.069776,14,2,1
2023-11-29 15:00:00,5.66,6.11,13.54,1011.0,57.3,6.6,0.058805,15,2,1
2023-11-29 16:00:00,6.7,8.12,11.67,1011.1,62.1,6.9,0.123075,16,2,1
2023-11-29 17:00:00,6.21,7.0,12.72,1012.3,53.3,9.0,0.26847,17,2,1
2023-11-29 18:00:00,6.98,7.37,12.18,1012.5,57.1,11.1,0.233565,18,2,1
2023-11-29 19:00:00,6.76,7.5,10.49,1012.2,48.5,12.7,0.218116,19,2,1
2023-11-29 20:00:00,7.14,6.93,11.46,1012.8,48.2,13.1,0.296311,20,2,1
2023-11-29 21:00:00,7.6,6.99,10.0,1012.0,41.3,14.0,0.202217,21,2,1
2023-11-29 22:00:00,6.96,7.53,10.0,1012.7,44.3,14.3,0.388461,22,2,1
2023-11-29 23:00:00,6.0,6.75,10.0,1012.3,39.5,13.9,0.242672,23,2,1
2023-11-30 00:00:00,5.58,4.49,10.0,1011.9,55.7,11.8,0.217425,0,3,1
2023-11-30 01:00:00,6.47,7.64,10.0,1013.1,55.8,11.2,0.115576,1,3,1
2023-11-30 02:00:00,4.4,6.14,10.0,1012.7,55.6,7.4,0.316762,2,3,1
2023-11-30 03:00:00,5.1,5.69,10.0,1012.8,56.9,5.7,0.177209,3,3,1
2023-11-30 04:00:00,3.32,4.73,11.19,1012.9,67.3,3.9,0.097794,4,3,1
2023-11-30 05:00:00,2.64,5.04,14.65,1012.5,65.2,2.5,0.067719,5,3,1
2023-11-30 06:00:00,2.08,3.03,14.4,1013.3,65.8,0.8,0.110883,6,3,1
2023-11-30 07:00:00,2.44,4.6,15.9,1013.3,70.8,-0.7,0.036173,7,3,1
2023-11-30 08:00:00,2.05,4.64,22.11,1014.4,69.6,-3.1,0.056695,8,3,1
2023-11-30 09:00:00,0.79,3.57,28.88,1014.9,78.1,-2.9,0.066218,9,3,1
2023-11-30 10:00:00,0.11,2.61,33.13,1015.2,69.1,-1.0,0.029327,10,3,1
2023-11-30 11:00:00,0.24,2.5,39.98,1013.6,71.1,-1.4,0.014219,11,3,1
2023-11-30 12:00:00,1.13,4.1,44.01,1013.1,62.9,-1.6,0.099173,12,3,1
2023-11-30 13:00:00,1.39,3.7,45.63,1013.9,70.3,-0.8,0.035267,13,3,1
2023-11-30 14:00:00,1.5,3.85,35.99,1013.6,69.7,-1.3,0.023867,14,3,1
2023-11-30 15:00:00,1.68,4.08,30.98,1013.7,65.3,-1.3,0.035358,15,3,1
2023-11-30 16:00:00,3.51,6.1,30.28,1014.2,59.8,0.5,0.026492,16,3,1
2023-11-30 17:00:00,3.39,5.78,35.3,1014.0,60.2,0.5,0.077703,17,3,1
2023-11-30 18:00:00,3.76,5.55,32.62,1013.3,53.0,1.6,0.065286,18,3,1
2023-11-30 19:00:00,4.89,5.83,30.94,1012.8,60.9,3.0,0.126841,19,3,1
2023-11-30 20:00:00,6.7,6.56,28.55,1012.4,45.1,3.3,0.12443,20,3,1
2023-11-30 21:00:00,5.92,6.0,23.39,1012.9,52.8,3.9,0.139273,21,3,1
2023-11-30 22:00:00,7.4,7.89,21.63,1013.1,50.8,4.9,0.095546,22,3,1
2023-11-30 23:00:00,8.75,8.77,18.92,1013.1,50.4,4.3,0.196372,23,3,1
2023-12-01 00:00:00,9.08,7.7,13.25,1011.9,51.2,4.0,0.271946,0,4,1
2023-12-01 01:00:00,7.5,7.22,13.13,1010.9,51.0,2.7,0.630589,1,4,1
2023-12-01 02:00:00,6.9,7.52,17.38,1012.6,56.2,2.9,0.459407,2,4,1
2023-12-01 03:00:00,6.63,6.8,16.12,1012.8,58.4,1.4,0.301875,3,4,1
2023-12-01 04:00:00,6.52,6.67,16.92,1011.8,61.5,-0.3,0.14698,4,4,1
2023-12-01 05:00:00,5.0,5.24,15.92,1010.7,62.9,-0.8,0.389696,5,4,1
2023-12-01 06:00:00,4.3,5.42,19.26,1011.4,74.6,-2.2,0.288531,6,4,1
2023-12-01 07:00:00,4.31,4.84,22.98,1010.9,71.5,-2.2,0.102275,7,4,1
2023-12-01 08:00:00,3.2,3.76,23.62,1011.4,74.5,-2.5,0.116957,8,4,1
2023-12-01 09:00:00,2.38,4.5,23.74,1011.6,73.5,-1.4,0.042197,9,4,1
2023-12-01 10:00:00,1.56,3.42,25.34,1012.6,64.8,-0.3,0.045893,10,4,1
2023-12-01 11:00:00,0.14,2.61,27.71,1011.4,72.0,0.4,0.033424,11,4,1
2023-12-01 12:00:00,0.0,2.48,36.73,1010.8,69.3,2.1,0.087253,12,4,1
2023-12-01 13:00:00,0.0,1.54,49.68,1011.0,66.7,3.1,0.024047,13,4,1
2023-12-01 14:00:00,0.94,3.06,60.24,1012.1,61.7,4.6,0.006088,14,4,1
2023-12-01 15:00:00,0.78,1.11,76.48,1013.6,58.1,6.1,0.013573,15,4,1
2023-12-01 16:00:00,0.45,1.11,85.74,1014.0,46.5,7.9,0.004536,16,4,1
2023-12-01 17:00:00,1.04,1.81,103.04,1014.0,50.4,10.3,0.002084,17,4,1
2023-12-01 18:00:00,1.42,3.15,110.69,1012.6,48.6,11.0,0.001943,18,4,1
2023-12-01 19:00:00,3.06,2.92,116.5,1013.6,53.4,12.4,0.019368,19,4,1
2023-12-01 20:00:00,3.67,3.98,101.47,1013.4,50.8,13.9,0.003919,20,4,1
2023-12-01 21:00:00,3.46,4.72,74.93,1014.2,54.6,13.1,0.007658,21,4,1
2023-12-01 22:00:00,5.01,5.12,83.46,1013.6,49.4,13.3,0.020616,22,4,1
2023-12-01 23:00:00,5.74,5.85,61.65,1013.2,47.0,12.7,0.036002,23,4,1
2023-12-02 00:00:00,3.51,3.91,55.73,1013.6,48.8,12.6,0.058488,0,5,0
2023-12-02 01:00:00,4.08,5.82,56.36,1014.3,53.6,10.8,0.017557,1,5,0
2023-12-02 02:00:00,5.01,5.86,53.72,1013.9,58.6,10.8,0.047091,2,5,0
2023-12-02 03:00:00,4.11,5.08,44.96,1015.0,61.1,9.1,0.08057,3,5,0
2023-12-02 04:00:00,4.47,5.4,47.4,1013.4,62.6,9.0,0.058443,4,5,0
2023-12-02 05:00:00,4.22,4.27,55.58,1012.5,63.3,7.8,0.316578,5,5,0
2023-12-02 06:00:00,3.9,3.05,56.68,1013.6,73.6,8.3,0.07656,6,5,0
2023-12-02 07:00:00,3.43,4.06,60.36,1013.8,72.7,6.7,0.023198,7,5,0
2023-12-02 08:00:00,2.67,5.22,62.36,1014.2,64.8,6.2,0.021119,8,5,0
2023-12-02 09:00:00,2.54,4.94,63.98,1014.3,81.6,6.3,0.028321,9,5,0
2023-12-02 10:00:00,2.28,4.76,60.76,1012.6,76.9,4.9,0.028884,10,5,0
2023-12-02 11:00:00,2.6,5.24,44.6,1013.2,65.6,4.7,0.244417,11,5,0
2023-12-02 12:00:00,3.57,6.39,35.07,1013.1,73.2,5.2,0.046177,12,5,0
2023-12-02 13:00:00,2.5,4.22,34.72,1013.5,69.3,7.1,0.105626,13,5,0
2023-12-02 14:00:00,4.02,6.49,36.9,1013.0,64.8,8.5,0.037176,14,5,0
2023-12-02 15:00:00,4.73,7.22,32.76,1013.3,58.3,9.5,0.146585,15,5,0
2023-12-02 16:00:00,3.67,5.81,37.3,1013.2,51.4,11.8,0.125095,16,5,0
2023-12-02 17:00:00,3.69,6.51,36.67,1014.5,56.0,13.0,0.060461,17,5,0
2023-12-02 18:00:00,3.9,6.41,26.07,1015.8,59.9,14.1,0.118765,18,5,0
2023-12-02 19:00:00,5.1,7.73,19.85,1015.6,43.6,15.4,0.152443,19,5,0
2023-12-02 20:00:00,4.47,8.31,17.16,1016.7,47.2,15.7,0.198294,20,5,0
2023-12-02 21:00:00,6.1,8.22,16.58,1017.1,45.0,14.7,0.280121,21,5,0
2023-12-02 22:00:00,5.27,7.54,14.3,1017.8,49.5,15.2,0.239094,22,5,0
2023-12-02 23:00:00,5.11,8.14,12.65,1016.5,44.7,13.5,0.21888,23,5,0
2023-12-03 00:00:00,4.72,7.28,13.76,1015.4,50.5,12.7,0.641354,0,6,0
2023-12-03 01:00:00,3.81,5.77,19.13,1017.1,44.6,11.7,0.480375,1,6,0
2023-12-03 02:00:00,3.03,5.28,20.1,1017.0,60.7,10.8,0.125963,2,6,0
2023-12-03 03:00:00,2.7,4.05,22.6,1016.8,55.4,8.8,0.0715,3,6,0
2023-12-03 04:00:00,2.56,4.82,24.02,1016.7,56.3,7.7,0.042456,4,6,0
2023-12-03 05:00:00,2.05,4.17,23.53,1015.6,61.0,7.2,0.052497,5,6,0
2023-12-03 06:00:00,1.27,3.57,33.35,1015.7,63.9,5.9,0.137262,6,6,0
2023-12-03 07:00:00,0.0,1.81,30.2,1015.8,74.0,4.5,0.021089,7,6,0
2023-12-03 08:00:00,0.0,2.51,36.18,1015.3,66.0,3.7,0.011895,8,6,0
2023-12-03 09:00:00,0.95,3.72,34.86,1013.9,66.4,3.0,0.025171,9,6,0
2023-12-03 10:00:00,2.23,3.47,39.47,1012.8,74.8,3.7,0.146416,10,6,0
2023-12-03 11:00:00,2.94,4.04,48.05,1013.8,63.4,5.1,0.094886,11,6,0
2023-12-03 12:00:00,2.36,3.71,44.32,1013.3,70.6,5.5,0.029795,12,6,0
2023-12-03 13:00:00,2.67,3.25,48.38,1012.7,64.5,5.9,0.038499,13,6,0
2023-12-03 14:00:00,2.19,2.74,50.53,1012.9,61.3,5.5,0.035635,14,6,0
2023-12-03 15:00:00,1.94,2.07,53.7,1013.2,55.7,6.9,0.011039,15,6,0
2023-12-03 16:00:00,2.34,3.65,52.86,1011.7,62.9,8.4,0.007537,16,6,0
2023-12-03 17:00:00,3.47,5.47,48.71,1012.2,47.3,8.2,0.116186,17,6,0
2023-12-03 18:00:00,3.33,4.55,49.91,1011.7,52.1,7.4,0.036925,18,6,0
2023-12-03 19:00:00,3.15,4.21,55.06,1013.5,56.9,8.1,0.042684,19,6,0
2023-12-03 20:00:00,3.56,5.13,50.35,1013.6,48.3,7.4,0.036328,20,6,0
2023-12-03 21:00:00,2.79,4.5,58.98,1014.1,48.2,7.8,0.027051,21,6,0
2023-12-03 22:00:00,4.0,6.32,43.95,1014.2,53.2,7.8,0.018918,22,6,0
2023-12-03 23:00:00,5.13,6.16,38.72,1014.6,47.6,7.6,0.056895,23,6,0
2023-12-04 00:00:00,9.12,10.0,33.95,1014.8,49.5,8.1,0.064889,0,0,1
2023-12-04 01:00:00,9.65,10.0,21.4,1013.6,46.1,7.6,0.343586,1,0,1
2023-12-04 02:00:00,8.83,10.0,13.29,1015.7,62.6,6.0,0.791626,2,0,1
2023-12-04 03:00:00,8.2,8.21,10.0,1015.0,56.4,5.7,0.681324,3,0,1
2023-12-04 04:00:00,6.88,8.02,10.0,1015.3,70.7,4.8,0.540066,4,0,1
2023-12-04 05:00:00,6.54,7.31,10.0,1016.5,55.5,4.4,0.309553,5,0,1
2023-12-04 06:00:00,7.55,9.12,10.0,1016.2,64.9,3.3,0.27063,6,0,1
2023-12-04 07:00:00,5.72,6.96,10.0,1014.8,76.5,3.9,0.467609,7,0,1
2023-12-04 08:00:00,5.36,5.38,10.0,1013.9,67.9,2.2,0.671607,8,0,1
2023-12-04 09:00:00,5.56,5.96,10.0,1012.8,68.6,1.5,0.293466,9,0,1
2023-12-04 10:00:00,3.8,3.92,10.0,1011.6,79.7,1.1,0.391518,10,0,1
2023-12-04 11:00:00,4.88,5.74,12.08,1012.4,68.3,1.0,0.279187,11,0,1
2023-12-04 12:00:00,3.68,5.27,12.87,1012.4,63.7,2.2,0.138429,12,0,1
2023-12-04 13:00:00,3.26,5.19,12.33,1012.8,60.3,4.9,0.075097,13,0,1
2023-12-04 14:00:00,3.5,4.31,14.56,1013.4,62.5,5.6,0.079852,14,0,1
2023-12-04 15:00:00,4.33,3.47,17.45,1014.6,59.6,6.8,0.06132,15,0,1
2023-12-04 16:00:00,5.16,5.63,16.62,1014.4,54.3,9.2,0.05437,16,0,1
2023-12-04 17:00:00,5.24,4.56,18.19,1014.6,51.9,9.7,0.107288,17,0,1
2023-12-04 18:00:00,5.18,5.47,20.11,1013.7,49.3,12.9,0.054013,18,0,1
2023-12-04 19:00:00,3.96,3.89,21.85,1012.5,59.4,13.6,0.226338,19,0,1
2023-12-04 20:00:00,4.49,5.67,23.93,1010.3,50.1,12.7,0.183135,20,0,1
2023-12-04 21:00:00,6.41,7.44,19.44,1009.8,52.2,14.3,0.649241,21,0,1
2023-12-04 22:00:00,6.42,7.58,20.72,1009.9,45.2,14.6,0.309537,22,0,1
2023-12-04 23:00:00,7.49,7.91,18.52,1010.9,58.3,12.8,0.168594,23,0,1
2023-12-05 00:00:00,8.38,9.83,13.19,1010.9,57.7,12.3,0.303563,0,1,1
2023-12-05 01:00:00,8.54,9.18,11.24,1010.2,52.5,11.3,0.444152,1,1,1
2023-12-05 02:00:00,7.92,9.92,10.0,1010.4,56.7,8.9,0.603256,2,1,1
2023-12-05 03:00:00,7.18,8.95,10.0,1010.7,56.7,7.2,0.465924,3,1,1
2023-12-05 04:00:00,6.73,7.57,10.0,1009.4,67.7,7.2,0.361334,4,1,1
2023-12-05 05:00:00,4.77,7.78,10.0,1009.9,69.0,5.3,0.706904,5,1,1
2023-12-05 06:00:00,5.42,7.59,10.0,1009.9,66.2,3.6,0.270678,6,1,1
2023-12-05 07:00:00,3.87,5.96,10.0,1010.1,68.4,2.4,0.215022,7,1,1
2023-12-05 08:00:00,2.76,4.23,11.19,1008.8,66.7,2.2,0.116917,8,1,1
2023-12-05 09:00:00,1.77,3.75,13.99,1008.2,74.2,2.0,0.271031,9,1,1
2023-12-05 10:00:00,1.18,4.15,13.72,1008.4,71.4,1.5,0.093633,10,1,1
2023-12-05 11:00:00,1.26,3.69,13.26,1007.9,66.3,0.5,0.045918,11,1,1
2023-12-05 12:00:00,2.1,4.2,13.23,1007.1,77.8,1.5,0.062907,12,1,1
2023-12-05 13:00:00,2.18,3.89,16.15,1008.3,66.7,3.7,0.149327,13,1,1
2023-12-05 14:00:00,3.51,4.65,17.45,1008.3,63.8,5.9,0.059449,14,1,1
2023-12-05 15:00:00,3.31,5.29,21.52,1007.9,68.3,8.3,0.054106,15,1,1
2023-12-05 16:00:00,4.21,5.13,22.75,1008.9,60.0,9.4,0.119756,16,1,1
2023-12-05 17:00:00,5.27,7.14,17.4,1009.3,51.7,10.6,0.086465,17,1,1
2023-12-05 18:00:00,5.85,6.63,14.11,1009.8,55.1,11.7,0.162033,18,1,1
2023-12-05 19:00:00,6.92,7.78,12.28,1009.6,53.3,12.9,0.164105,19,1,1
2023-12-05 20:00:00,6.61,7.26,12.9,1010.7,49.2,13.9,0.270886,20,1,1
2023-12-05 21:00:00,8.27,9.89,11.71,1012.0,51.5,13.8,0.24849,21,1,1
2023-12-05 22:00:00,9.29,10.0,10.0,1013.1,55.5,14.1,0.559987,22,1,1
2023-12-05 23:00:00,9.58,10.0,10.0,1013.1,42.7,11.6,0.612316,23,1,1
2023-12-06 00:00:00,9.31,10.0,10.0,1011.8,50.8,10.3,0.443313,0,2,1
2023-12-06 01:00:00,9.88,10.0,10.0,1013.4,55.5,9.6,0.85305,1,2,1
2023-12-06 02:00:00,8.64,10.0,10.0,1013.9,55.9,7.4,0.643205,2,2,1
2023-12-06 03:00:00,8.83,9.75,10.0,1013.4,64.8,5.3,0.514325,3,2,1
2023-12-06 04:00:00,8.92,9.32,10.0,1015.1,59.7,4.7,0.649737,4,2,1
2023-12-06 05:00:00,10.0,10.0,10.0,1015.8,62.9,3.6,0.574473,5,2,1
2023-12-06 06:00:00,8.73,9.37,10.0,1016.9,63.6,2.9,0.57667,6,2,1
2023-12-06 07:00:00,8.6,7.45,10.0,1017.2,74.2,2.0,0.528939,7,2,1
2023-12-06 08:00:00,7.8,9.94,10.0,1017.4,72.2,1.2,0.298046,8,2,1
2023-12-06 09:00:00,5.27,7.1,10.0,1018.1,69.8,1.6,0.497197,9,2,1
2023-12-06 10:00:00,3.37,5.07,10.0,1017.8,73.1,1.3,0.22848,10,2,1
2023-12-06 11:00:00,2.4,3.98,10.0,1017.5,65.3,1.9,0.105712,11,2,1
2023-12-06 12:00:00,3.05,4.58,10.0,1017.0,74.9,2.1,0.072367,12,2,1
2023-12-06 13:00:00,3.97,6.58,10.0,1016.2,74.8,3.6,0.117356,13,2,1
2023-12-06 14:00:00,3.6,6.41,10.0,1016.1,62.4,4.6,0.36814,14,2,1
2023-12-06 15:00:00,4.03,5.71,10.0,1016.7,64.8,6.6,0.135893,15,2,1
2023-12-06 16:00:00,4.46,6.47,11.24,1015.8,53.7,7.0,0.121528,16,2,1
2023-12-06 17:00:00,2.87,5.58,10.8,1015.7,50.9,7.9,0.330281,17,2,1
2023-12-06 18:00:00,4.58,5.69,12.0,1016.8,50.8,9.6,0.074347,18,2,1
2023-12-06 19:00:00,6.44,8.27,15.11,1016.8,53.1,10.8,0.124834,19,2,1
2023-12-06 20:00:00,5.23,8.05,17.7,1017.2,57.8,11.6,0.239563,20,2,1
2023-12-06 21:00:00,5.3,8.43,17.23,1016.8,42.9,11.0,0.234033,21,2,1
2023-12-06 22:00:00,6.05,8.89,13.75,1019.3,47.0,9.7,0.298125,22,2,1
2023-12-06 23:00:00,6.63,8.9,11.28,1018.8,57.8,8.2,0.496721,23,2,1
2023-12-07 00:00:00,7.93,9.9,10.0,1017.6,55.1,6.9,0.50346,0,3,1
2023-12-07 01:00:00,8.97,10.0,10.0,1017.8,50.1,5.7,0.819088,1,3,1
2023-12-07 02:00:00,8.3,10.0,10.0,1016.2,58.6,3.9,0.464118,2,3,1
2023-12-07 03:00:00,8.49,9.73,10.0,1015.9,66.2,3.2,0.899629,3,3,1
2023-12-07 04:00:00,7.38,8.48,10.0,1014.8,75.3,2.1,0.555929,4,3,1
2023-12-07 05:00:00,6.48,8.09,10.0,1015.3,63.4,3.0,0.743548,5,3,1
2023-12-07 06:00:00,5.96,8.07,10.0,1014.2,69.1,0.2,0.297584,6,3,1
2023-12-07 07:00:00,5.61,7.64,10.0,1014.8,72.3,0.1,0.639501,7,3,1
2023-12-07 08:00:00,4.25,6.99,10.0,1015.2,72.4,0.9,0.273266,8,3,1
2023-12-07 09:00:00,5.06,7.17,10.0,1014.0,68.6,0.5,0.198232,9,3,1
2023-12-07 10:00:00,4.38,5.39,10.0,1014.9,72.9,0.7,0.563306,10,3,1
2023-12-07 11:00:00,3.7,5.35,10.0,1014.8,65.4,1.0,0.133258,11,3,1
2023-12-07 12:00:00,3.83,5.57,10.0,1014.7,60.5,2.1,0.098736,12,3,1
2023-12-07 13:00:00,2.98,4.59,10.07,1015.1,70.5,2.6,0.090724,13,3,1
2023-12-07 14:00:00,3.2,5.08,12.46,1015.3,55.7,5.4,0.073197,14,3,1
2023-12-07 15:00:00,1.39,4.45,13.17,1014.8,65.2,6.1,0.065285,15,3,1
2023-12-07 16:00:00,0.66,2.88,17.8,1014.1,60.1,8.9,0.10197,16,3,1
2023-12-07 17:00:00,1.33,1.18,23.8,1014.4,54.2,8.7,0.057581,17,3,1
2023-12-07 18:00:00,2.02,2.37,27.6,1014.0,55.0,10.3,0.009808,18,3,1
2023-12-07 19:00:00,2.85,3.9,35.43,1014.0,47.2,12.1,0.023864,19,3,1
2023-12-07 20:00:00,3.44,4.37,32.12,1014.3,47.1,12.5,0.022056,20,3,1
2023-12-07 21:00:00,4.99,4.45,38.78,1015.3,49.3,13.0,0.032972,21,3,1
2023-12-07 22:00:00,6.82,6.84,39.25,1015.7,52.5,12.0,0.044951,22,3,1
2023-12-07 23:00:00,6.95,6.38,33.77,1015.5,43.1,12.9,0.109232,23,3,1
2023-12-08 00:00:00,8.19,6.99,33.61,1015.9,54.8,12.1,0.101758,0,4,1
2023-12-08 01:00:00,8.57,8.07,29.41,1015.7,64.5,11.5,0.147153,1,4,1
2023-12-08 02:00:00,7.43,7.5,27.46,1015.9,63.7,10.3,0.295991,2,4,1
2023-12-08 03:00:00,6.13,6.68,25.12,1014.7,57.2,9.6,0.190667,3,4,1
2023-12-08 04:00:00,5.93,5.27,25.49,1014.8,64.6,9.1,0.429465,4,4,1
2023-12-08 05:00:00,6.36,5.32,28.2,1014.1,55.3,8.2,0.074885,5,4,1
2023-12-08 06:00:00,4.94,4.9,35.66,1014.3,57.3,7.4,0.1418,6,4,1
2023-12-08 07:00:00,2.63,3.97,44.43,1013.0,73.7,6.3,0.044426,7,4,1
2023-12-08 08:00:00,2.99,4.03,45.21,1012.4,73.2,3.9,0.156868,8,4,1
2023-12-08 09:00:00,3.39,4.71,55.71,1012.9,76.0,3.7,0.05386,9,4,1
2023-12-08 10:00:00,2.62,4.98,63.61,1012.8,70.7,3.7,0.033949,10,4,1
2023-12-08 11:00:00,3.06,4.51,66.47,1014.0,64.0,3.4,0.025602,11,4,1
2023-12-08 12:00:00,4.3,5.85,67.0,1013.8,67.5,5.9,0.026709,12,4,1
2023-12-08 13:00:00,3.21,4.53,66.51,1013.5,63.2,6.0,0.045368,13,4,1
2023-12-08 14:00:00,2.84,4.24,65.18,1014.1,72.3,8.3,0.027959,14,4,1
2023-12-08 15:00:00,2.74,4.05,65.15,1014.9,64.1,9.4,0.023202,15,4,1
2023-12-08 16:00:00,4.05,5.27,54.84,1015.7,60.0,11.0,0.020468,16,4,1
2023-12-08 17:00:00,3.83,5.0,51.93,1016.1,61.1,11.0,0.044178,17,4,1
2023-12-08 18:00:00,4.27,5.45,51.93,1015.8,59.0,12.2,0.036745,18,4,1
2023-12-08 19:00:00,6.07,7.06,48.73,1015.0,52.4,12.8,0.058658,19,4,1
2023-12-08 20:00:00,7.52,8.52,40.21,1014.8,57.7,14.1,0.216209,20,4,1
2023-12-08 21:00:00,8.85,8.51,26.59,1013.8,50.8,13.0,0.243943,21,4,1
2023-12-08 22:00:00,8.4,8.16,22.99,1014.3,53.3,13.0,0.588251,22,4,1
2023-12-08 23:00:00,9.06,8.38,18.19,1015.4,48.1,11.1,0.274166,23,4,1
2023-12-09 00:00:00,5.75,6.18,19.38,1014.3,55.8,10.9,0.35039,0,5,0
2023-12-09 01:00:00,6.44,7.35,20.34,1014.7,57.2,9.3,0.372215,1,5,0
2023-12-09 02:00:00,6.6,7.03,16.91,1013.1,55.5,8.8,0.184774,2,5,0
2023-12-09 03:00:00,6.8,7.53,16.7,1013.7,63.1,6.7,0.636469,3,5,0
2023-12-09 04:00:00,6.15,7.91,13.91,1012.7,66.1,6.4,0.243861,4,5,0
2023-12-09 05:00:00,5.74,7.7,12.71,1012.8,72.0,4.6,0.56687,5,5,0
2023-12-09 06:00:00,5.49,5.97,16.76,1013.2,68.4,3.6,0.238458,6,5,0
2023-12-09 07:00:00,4.72,4.64,16.12,1014.3,65.4,3.3,0.126109,7,5,0
2023-12-09 08:00:00,4.44,6.11,15.44,1014.4,76.6,1.8,0.088576,8,5,0
2023-12-09 09:00:00,3.13,4.13,19.68,1014.4,74.1,2.0,0.126681,9,5,0
2023-12-09 10:00:00,1.85,4.13,27.32,1014.5,79.4,2.5,0.045433,10,5,0
2023-12-09 11:00:00,0.37,3.1,27.76,1015.1,73.4,2.0,0.039327,11,5,0
2023-12-09 12:00:00,0.41,1.52,26.52,1014.6,70.0,2.9,0.024359,12,5,0
2023-12-09 13:00:00,1.3,2.7,31.58,1015.0,64.5,3.6,0.019937,13,5,0
