timestamp,workload_0_10,stress_0_10,hrv_rmssd_ms,migraine_prob_next_hour
2023-10-13 11:00:00,3.69,7.15,10.0,0.6852
2023-10-13 12:00:00,3.66,6.67,11.17,0.6595
2023-10-13 13:00:00,3.67,5.6,11.55,0.6026
2023-10-13 14:00:00,4.16,6.64,10.92,0.6734
2023-10-13 15:00:00,4.21,6.14,13.29,0.6496
2023-10-13 16:00:00,3.19,4.3,14.01,0.5122
2023-10-13 17:00:00,4.75,7.85,13.01,0.7473
2023-10-13 18:00:00,4.73,7.38,13.37,0.7262
2023-10-13 19:00:00,6.14,7.44,14.31,0.7656
2023-10-13 20:00:00,7.17,7.92,11.51,0.8082
2023-10-13 21:00:00,7.98,8.69,10.0,0.8493
2023-10-13 22:00:00,8.52,8.29,10.0,0.8467
2023-10-13 23:00:00,9.01,9.1,10.0,0.877
2023-10-14 00:00:00,6.31,6.94,10.0,0.7487
2023-10-14 01:00:00,6.18,6.2,10.0,0.7116
2023-10-14 02:00:00,5.87,5.92,10.0,0.6887
2023-10-14 03:00:00,5.82,6.8,11.89,0.7293
2023-10-14 04:00:00,5.89,7.06,11.98,0.7432
2023-10-14 05:00:00,5.06,5.84,11.71,0.6605
2023-10-14 06:00:00,4.77,5.04,11.21,0.6082
2023-10-14 07:00:00,3.23,5.06,13.7,0.5574
2023-10-14 08:00:00,2.27,4.29,17.38,0.4798
2023-10-14 09:00:00,0.72,3.55,18.99,0.3855
2023-10-14 10:00:00,0.51,3.28,20.91,0.3618
2023-10-14 11:00:00,0.86,4.03,22.82,0.4088
2023-10-14 12:00:00,1.44,3.18,26.57,0.3714
2023-10-14 13:00:00,0.46,2.31,35.89,0.2744
2023-10-14 14:00:00,1.37,3.04,41.01,0.3235
2023-10-14 15:00:00,0.84,2.02,51.11,0.2383
2023-10-14 16:00:00,0.97,1.55,67.89,0.1904
2023-10-14 17:00:00,1.12,2.11,81.45,0.1895
2023-10-14 18:00:00,2.93,5.49,82.86,0.3923
2023-10-14 19:00:00,3.48,5.41,81.4,0.41
2023-10-14 20:00:00,5.47,6.59,70.05,0.5783
2023-10-14 21:00:00,6.34,7.14,56.97,0.6716
2023-10-14 22:00:00,6.15,7.19,50.66,0.684
2023-10-14 23:00:00,6.46,6.86,41.8,0.6991
2023-10-15 00:00:00,7.4,8.33,40.56,0.7904
2023-10-15 01:00:00,6.43,6.44,36.4,0.6909
2023-10-15 02:00:00,5.8,5.18,30.38,0.6212
2023-10-15 03:00:00,5.51,5.85,37.15,0.6293
2023-10-15 04:00:00,4.93,4.89,34.32,0.5647
2023-10-15 05:00:00,4.37,5.51,34.2,0.5816
2023-10-15 06:00:00,5.29,5.23,37.81,0.5867
2023-10-15 07:00:00,4.82,4.44,40.19,0.5187
2023-10-15 08:00:00,4.0,4.89,44.87,0.5029
2023-10-15 09:00:00,3.22,3.15,38.02,0.3964
2023-10-15 10:00:00,1.82,1.72,41.23,0.2725
2023-10-15 11:00:00,2.3,1.27,44.79,0.2572
2023-10-15 12:00:00,1.67,1.05,66.68,0.1898
2023-10-15 13:00:00,4.38,4.88,62.35,0.465
2023-10-15 14:00:00,4.44,5.39,52.63,0.5243
2023-10-15 15:00:00,3.8,5.58,52.16,0.5145
2023-10-15 16:00:00,2.88,5.59,42.02,0.5125
2023-10-15 17:00:00,2.78,3.99,47.41,0.4024
2023-10-15 18:00:00,3.45,5.41,48.4,0.5036
2023-10-15 19:00:00,3.35,5.12,43.48,0.497
2023-10-15 20:00:00,4.24,5.26,47.53,0.5248
2023-10-15 21:00:00,5.08,4.88,41.24,0.5501
2023-10-15 22:00:00,5.7,6.47,36.2,0.6711
2023-10-15 23:00:00,6.17,6.86,23.99,0.7326
2023-10-16 00:00:00,9.08,9.0,19.33,0.8756
2023-10-16 01:00:00,8.51,8.19,16.08,0.8436
2023-10-16 02:00:00,7.4,8.12,14.34,0.8199
2023-10-16 03:00:00,5.96,5.64,13.94,0.6777
2023-10-16 04:00:00,5.39,5.8,15.78,0.6682
2023-10-16 05:00:00,5.54,6.54,16.25,0.7096
2023-10-16 06:00:00,4.96,5.49,18.1,0.6388
2023-10-16 07:00:00,3.52,4.05,22.15,0.5033
2023-10-16 08:00:00,3.66,4.32,24.01,0.5183
2023-10-16 09:00:00,2.29,2.23,31.04,0.3359
2023-10-16 10:00:00,0.96,1.19,42.75,0.2243
2023-10-16 11:00:00,0.03,1.62,49.38,0.2062
2023-10-16 12:00:00,0.0,1.14,51.92,0.1836
2023-10-16 13:00:00,0.0,1.36,72.2,0.1578
2023-10-16 14:00:00,0.0,1.63,86.89,0.1441
2023-10-16 15:00:00,0.0,1.68,107.56,0.1276
2023-10-16 16:00:00,0.13,1.99,120.0,0.1379
2023-10-16 17:00:00,1.35,3.55,120.0,0.2136
2023-10-16 18:00:00,2.75,6.29,111.17,0.3833
2023-10-16 19:00:00,4.32,5.81,91.28,0.4332
2023-10-16 20:00:00,5.23,8.03,85.22,0.6085
2023-10-16 21:00:00,7.38,8.75,72.6,0.7406
2023-10-16 22:00:00,7.71,8.47,56.44,0.7717
2023-10-16 23:00:00,8.05,8.46,56.39,0.7797
2023-10-17 00:00:00,9.26,10.0,45.91,0.8708
2023-10-17 01:00:00,9.45,9.42,35.04,0.8728
2023-10-17 02:00:00,9.01,9.88,30.55,0.8832
2023-10-17 03:00:00,8.53,7.48,21.79,0.8179
2023-10-17 04:00:00,7.02,7.03,19.37,0.7705
2023-10-17 05:00:00,6.91,7.8,20.44,0.797
2023-10-17 06:00:00,5.96,6.98,19.14,0.7411
2023-10-17 07:00:00,5.48,6.34,20.75,0.6962
2023-10-17 08:00:00,5.63,6.62,17.71,0.716
2023-10-17 09:00:00,5.28,5.4,19.01,0.6439
2023-10-17 10:00:00,4.59,4.67,20.13,0.5808
2023-10-17 11:00:00,4.14,4.36,23.22,0.5398
2023-10-17 12:00:00,3.68,5.65,21.32,0.6018
2023-10-17 13:00:00,4.61,6.04,20.78,0.6549
2023-10-17 14:00:00,2.89,4.6,31.83,0.4853
2023-10-17 15:00:00,2.73,4.38,37.53,0.4507
2023-10-17 16:00:00,2.54,4.13,35.96,0.4345
2023-10-17 17:00:00,3.52,4.85,35.22,0.5118
2023-10-17 18:00:00,4.1,5.26,34.89,0.556
2023-10-17 19:00:00,4.97,6.16,40.31,0.6204
2023-10-17 20:00:00,7.21,7.67,29.2,0.7822
2023-10-17 21:00:00,7.92,8.82,23.61,0.8467
2023-10-17 22:00:00,8.98,10.0,18.86,0.8974
2023-10-17 23:00:00,8.88,9.65,13.5,0.8883
2023-10-18 00:00:00,8.47,8.97,11.73,0.8653
2023-10-18 01:00:00,7.73,10.0,10.0,0.8803
2023-10-18 02:00:00,8.75,10.0,10.0,0.8944
2023-10-18 03:00:00,7.49,9.7,10.0,0.869
2023-10-18 04:00:00,6.68,9.65,10.0,0.8545
2023-10-18 05:00:00,7.87,10.0,10.0,0.8823
2023-10-18 06:00:00,7.23,8.94,10.0,0.843
2023-10-18 07:00:00,6.27,9.71,10.0,0.849
2023-10-18 08:00:00,5.14,7.45,10.0,0.7402
2023-10-18 09:00:00,3.42,7.34,10.0,0.6863
2023-10-18 10:00:00,3.1,5.66,10.0,0.5869
2023-10-18 11:00:00,3.37,6.12,10.0,0.6213
2023-10-18 12:00:00,2.26,4.48,10.0,0.4904
2023-10-18 13:00:00,1.78,5.2,10.0,0.5154
2023-10-18 14:00:00,3.17,7.22,10.72,0.6729
2023-10-18 15:00:00,3.04,5.84,11.41,0.595
2023-10-18 16:00:00,3.99,7.08,12.02,0.6903
2023-10-18 17:00:00,6.18,8.88,11.1,0.8206
2023-10-18 18:00:00,5.86,8.3,11.56,0.7931
2023-10-18 19:00:00,6.34,8.22,11.53,0.8007
2023-10-18 20:00:00,6.24,7.92,10.0,0.7872
2023-10-18 21:00:00,5.21,7.56,10.64,0.7472
2023-10-18 22:00:00,7.03,8.5,10.0,0.8252
2023-10-18 23:00:00,7.98,8.14,10.0,0.8321
2023-10-19 00:00:00,8.02,9.06,10.0,0.8603
2023-10-19 01:00:00,8.45,9.05,10.0,0.8672
2023-10-19 02:00:00,7.85,9.77,10.0,0.8762
2023-10-19 03:00:00,6.47,8.17,10.0,0.802
2023-10-19 04:00:00,5.69,8.94,10.0,0.8128
2023-10-19 05:00:00,4.72,7.28,10.0,0.7211
2023-10-19 06:00:00,3.52,5.49,10.75,0.5914
2023-10-19 07:00:00,3.89,5.9,12.54,0.6261
2023-10-19 08:00:00,2.64,5.3,12.86,0.5508
2023-10-19 09:00:00,1.33,3.28,16.76,0.3906
2023-10-19 10:00:00,1.17,3.62,19.12,0.4044
2023-10-19 11:00:00,1.3,3.72,21.41,0.4102
2023-10-19 12:00:00,2.42,3.97,24.52,0.4539
2023-10-19 13:00:00,2.48,5.54,26.62,0.54
2023-10-19 14:00:00,1.47,3.41,26.83,0.3837
2023-10-19 15:00:00,1.18,3.89,32.51,0.385
2023-10-19 16:00:00,2.56,5.44,24.63,0.5431
2023-10-19 17:00:00,2.73,4.34,24.22,0.4862
2023-10-19 18:00:00,3.93,4.86,26.21,0.5519
2023-10-19 19:00:00,6.16,7.07,28.08,0.7324
2023-10-19 20:00:00,5.65,5.54,25.12,0.6498
2023-10-19 21:00:00,5.25,5.78,25.03,0.6496
2023-10-19 22:00:00,5.9,4.93,27.71,0.6179
2023-10-19 23:00:00,6.53,5.48,30.08,0.6612
2023-10-20 00:00:00,7.66,7.07,19.8,0.7874
2023-10-20 01:00:00,6.57,6.89,17.91,0.7531
2023-10-20 02:00:00,7.13,6.87,18.69,0.7667
2023-10-20 03:00:00,6.75,6.99,16.69,0.7622
2023-10-20 04:00:00,5.11,6.2,21.58,0.6764
2023-10-20 05:00:00,4.59,5.19,25.78,0.5945
2023-10-20 06:00:00,4.52,4.61,37.4,0.5258
2023-10-20 07:00:00,5.29,6.27,36.62,0.6463
2023-10-20 08:00:00,3.98,5.07,43.93,0.5153
2023-10-20 09:00:00,3.82,5.04,35.96,0.5311
2023-10-20 10:00:00,2.13,3.63,38.65,0.3852
2023-10-20 11:00:00,2.57,3.82,40.62,0.4047
2023-10-20 12:00:00,2.31,3.97,45.3,0.3917
2023-10-20 13:00:00,3.37,4.49,47.98,0.4492
2023-10-20 14:00:00,2.23,3.03,61.54,0.2984
2023-10-20 15:00:00,1.64,3.96,60.34,0.3296
2023-10-20 16:00:00,0.92,2.47,63.6,0.2333
2023-10-20 17:00:00,3.19,5.89,63.21,0.4796
2023-10-20 18:00:00,3.6,6.58,44.44,0.5869
2023-10-20 19:00:00,3.07,5.11,51.48,0.4642
2023-10-20 20:00:00,3.56,5.83,50.23,0.5262
2023-10-20 21:00:00,5.25,8.14,32.13,0.7466
2023-10-20 22:00:00,6.54,8.98,25.41,0.8222
2023-10-20 23:00:00,7.42,8.05,19.7,0.818
2023-10-21 00:00:00,3.77,5.79,18.14,0.6166
2023-10-21 01:00:00,3.86,6.02,18.57,0.6317
2023-10-21 02:00:00,2.45,3.78,19.66,0.4571
2023-10-21 03:00:00,1.51,3.85,25.59,0.4131
2023-10-21 04:00:00,2.21,3.99,29.87,0.4325
2023-10-21 05:00:00,2.92,5.16,28.51,0.5282
2023-10-21 06:00:00,2.57,4.71,33.76,0.4747
2023-10-21 07:00:00,0.98,3.79,39.13,0.3552
2023-10-21 08:00:00,0.22,2.87,41.26,0.2811
2023-10-21 09:00:00,0.0,2.5,51.58,0.2364
2023-10-21 10:00:00,1.3,3.74,53.2,0.3261
2023-10-21 11:00:00,0.72,2.8,67.59,0.2336
2023-10-21 12:00:00,0.0,3.0,70.46,0.2182
2023-10-21 13:00:00,0.0,1.91,94.57,0.1411
2023-10-21 14:00:00,0.0,2.2,96.1,0.1472
2023-10-21 15:00:00,0.0,3.57,96.78,0.1904
2023-10-21 16:00:00,0.0,1.85,120.0,0.1322
2023-10-21 17:00:00,1.82,2.83,119.92,0.1971
2023-10-21 18:00:00,1.86,4.54,117.23,0.2681
2023-10-21 19:00:00,0.77,5.1,112.15,0.264
2023-10-21 20:00:00,2.34,4.52,117.92,0.2808
2023-10-21 21:00:00,2.32,4.87,108.24,0.2964
2023-10-21 22:00:00,2.32,5.1,112.75,0.3077
2023-10-21 23:00:00,2.43,4.04,105.41,0.2612
2023-10-22 00:00:00,3.16,5.12,100.45,0.3341
2023-10-22 01:00:00,3.57,4.29,81.04,0.3531
2023-10-22 02:00:00,4.07,3.74,94.47,0.3062
2023-10-22 03:00:00,3.77,4.57,75.4,0.3902
2023-10-22 04:00:00,3.71,3.24,85.08,0.2944
2023-10-22 05:00:00,2.68,3.19,78.05,0.2792
2023-10-22 06:00:00,1.71,1.95,77.86,0.2029
2023-10-22 07:00:00,1.16,1.18,84.61,0.1546
2023-10-22 08:00:00,0.75,2.65,78.59,0.2064
2023-10-22 09:00:00,0.0,1.68,107.04,0.1277
2023-10-22 10:00:00,0.0,2.07,106.32,0.1381
2023-10-22 11:00:00,0.0,1.18,118.13,0.1153
2023-10-22 12:00:00,0.97,2.2,120.0,0.1588
2023-10-22 13:00:00,2.31,3.76,120.0,0.2456
2023-10-22 14:00:00,3.18,4.1,103.97,0.2843
2023-10-22 15:00:00,3.82,3.8,106.9,0.2886
2023-10-22 16:00:00,5.13,3.4,91.03,0.3296
2023-10-22 17:00:00,5.52,4.42,88.77,0.4026
2023-10-22 18:00:00,5.19,5.03,99.28,0.3962
2023-10-22 19:00:00,5.02,4.72,113.61,0.3722
2023-10-22 20:00:00,5.42,5.03,95.03,0.4161
2023-10-22 21:00:00,5.86,6.82,84.94,0.5624
2023-10-22 22:00:00,5.81,7.49,71.89,0.6341
2023-10-22 23:00:00,5.58,6.39,60.98,0.5964
2023-10-23 00:00:00,8.52,8.53,51.4,0.8026
2023-10-23 01:00:00,7.9,8.33,36.63,0.8084
2023-10-23 02:00:00,9.53,10.0,26.65,0.8974
2023-10-23 03:00:00,9.38,9.88,20.23,0.8996
2023-10-23 04:00:00,7.08,6.6,20.81,0.7522
2023-10-23 05:00:00,7.14,6.65,20.65,0.7561
2023-10-23 06:00:00,5.68,5.33,22.45,0.6465
2023-10-23 07:00:00,4.74,5.35,20.14,0.6235
2023-10-23 08:00:00,4.0,3.65,26.95,0.4829
2023-10-23 09:00:00,4.0,4.2,30.31,0.505
2023-10-23 10:00:00,3.27,4.47,30.21,0.4956
2023-10-23 11:00:00,2.96,4.37,33.13,0.4703
2023-10-23 12:00:00,2.47,4.11,32.13,0.4416
2023-10-23 13:00:00,4.11,5.66,40.56,0.5631
2023-10-23 14:00:00,3.86,5.22,35.0,0.5452
2023-10-23 15:00:00,3.21,3.19,32.01,0.4154
2023-10-23 16:00:00,2.56,3.14,33.06,0.3877
2023-10-23 17:00:00,3.24,4.34,37.9,0.465
2023-10-23 18:00:00,3.66,5.12,36.47,0.5286
2023-10-23 19:00:00,4.66,6.47,35.62,0.64
2023-10-23 20:00:00,5.83,6.01,38.93,0.6439
2023-10-23 21:00:00,5.65,6.83,34.04,0.6928
2023-10-23 22:00:00,6.46,6.24,32.03,0.6924
2023-10-23 23:00:00,6.48,5.95,30.21,0.6833
2023-10-24 00:00:00,6.4,7.45,26.44,0.759
2023-10-24 01:00:00,6.0,6.66,24.88,0.7164
2023-10-24 02:00:00,6.01,7.28,24.17,0.7466
2023-10-24 03:00:00,5.44,6.19,23.7,0.6804
2023-10-24 04:00:00,4.75,6.18,22.97,0.6607
2023-10-24 05:00:00,4.21,5.12,22.67,0.5866
2023-10-24 06:00:00,2.83,3.66,29.44,0.4358
2023-10-24 07:00:00,3.51,4.01,32.84,0.4698
2023-10-24 08:00:00,3.45,4.78,26.27,0.5311
2023-10-24 09:00:00,2.55,4.43,31.37,0.4647
2023-10-24 10:00:00,2.3,2.63,33.06,0.3522
2023-10-24 11:00:00,1.19,2.38,33.76,0.3034
2023-10-24 12:00:00,1.15,2.78,40.42,0.3059
2023-10-24 13:00:00,0.01,2.39,45.53,0.2447
2023-10-24 14:00:00,0.36,1.77,47.34,0.224
2023-10-24 15:00:00,1.01,3.01,40.73,0.3122
2023-10-24 16:00:00,1.41,4.14,53.41,0.3499
2023-10-24 17:00:00,2.82,3.06,53.02,0.3383
2023-10-24 18:00:00,3.02,4.28,55.74,0.4032
2023-10-24 19:00:00,4.07,4.83,56.18,0.4689
2023-10-24 20:00:00,5.41,6.04,49.13,0.604
2023-10-24 21:00:00,6.6,6.87,44.48,0.6967
2023-10-24 22:00:00,7.18,7.26,35.96,0.7508
2023-10-24 23:00:00,8.93,8.91,21.91,0.8685
2023-10-25 00:00:00,9.64,10.0,18.24,0.9055
2023-10-25 01:00:00,9.98,10.0,14.12,0.9095
2023-10-25 02:00:00,9.02,8.59,10.49,0.864
2023-10-25 03:00:00,8.61,9.36,10.0,0.8777
2023-10-25 04:00:00,7.57,8.51,10.0,0.8361
2023-10-25 05:00:00,8.46,8.6,10.0,0.8548
2023-10-25 06:00:00,7.73,8.79,10.29,0.8477
2023-10-25 07:00:00,6.07,6.82,10.22,0.7371
2023-10-25 08:00:00,5.8,7.22,11.61,0.7474
2023-10-25 09:00:00,5.69,6.59,10.9,0.7158
2023-10-25 10:00:00,4.3,5.3,13.19,0.6065
2023-10-25 11:00:00,3.74,4.07,13.58,0.5181
2023-10-25 12:00:00,5.16,6.02,15.59,0.6729
2023-10-25 13:00:00,4.64,6.6,15.85,0.6857
2023-10-25 14:00:00,4.62,6.56,16.89,0.6833
2023-10-25 15:00:00,6.95,8.67,16.67,0.8293
2023-10-25 16:00:00,6.74,7.16,15.13,0.7689
2023-10-25 17:00:00,5.87,6.44,20.1,0.7136
2023-10-25 18:00:00,5.51,5.83,22.29,0.6678
2023-10-25 19:00:00,6.2,5.65,24.42,0.674
2023-10-25 20:00:00,7.39,6.66,25.16,0.7535
2023-10-25 21:00:00,7.2,7.35,22.11,0.7832
2023-10-25 22:00:00,6.14,6.92,20.66,0.742
2023-10-25 23:00:00,7.2,6.46,21.04,0.7489
2023-10-26 00:00:00,7.39,6.93,23.62,0.7683
2023-10-26 01:00:00,7.18,8.12,19.4,0.8152
2023-10-26 02:00:00,6.51,7.65,18.17,0.7831
2023-10-26 03:00:00,7.28,7.48,15.05,0.7942
2023-10-26 04:00:00,6.72,7.1,10.68,0.766
2023-10-26 05:00:00,5.14,5.21,10.0,0.6296
2023-10-26 06:00:00,3.84,5.31,10.0,0.5925
2023-10-26 07:00:00,3.0,3.68,10.7,0.4699
2023-10-26 08:00:00,1.39,2.39,13.71,0.3447
2023-10-26 09:00:00,0.68,1.79,15.63,0.2935
2023-10-26 10:00:00,1.37,2.11,19.5,0.3299
2023-10-26 11:00:00,1.77,3.82,17.83,0.4358
2023-10-26 12:00:00,2.33,3.7,16.5,0.4481
2023-10-26 13:00:00,2.95,4.26,18.49,0.5017
2023-10-26 14:00:00,3.02,4.42,22.07,0.5074
2023-10-26 15:00:00,3.47,5.36,21.52,0.5782
2023-10-26 16:00:00,2.44,2.93,25.27,0.3935
2023-10-26 17:00:00,3.7,6.42,22.35,0.642
2023-10-26 18:00:00,4.88,6.03,22.71,0.6573
2023-10-26 19:00:00,5.74,6.82,27.85,0.7095
2023-10-26 20:00:00,6.57,7.74,23.14,0.782
2023-10-26 21:00:00,6.34,8.62,20.94,0.8135
2023-10-26 22:00:00,6.61,7.92,23.85,0.7883
2023-10-26 23:00:00,5.94,7.25,20.55,0.7514
2023-10-27 00:00:00,6.11,7.66,19.66,0.774
2023-10-27 01:00:00,6.28,7.05,20.35,0.752
2023-10-27 02:00:00,5.93,7.48,16.75,0.7622
2023-10-27 03:00:00,6.82,8.3,11.56,0.8141
2023-10-27 04:00:00,5.81,7.59,10.97,0.7637
2023-10-27 05:00:00,5.64,8.11,11.93,0.7804
2023-10-27 06:00:00,5.19,7.61,11.91,0.7486
2023-10-27 07:00:00,4.36,7.12,11.46,0.7032
2023-10-27 08:00:00,4.11,7.13,11.53,0.6965
2023-10-27 09:00:00,3.7,7.24,10.0,0.6899
2023-10-27 10:00:00,2.75,5.52,13.38,0.5673
2023-10-27 11:00:00,3.31,6.53,12.01,0.6412
2023-10-27 12:00:00,2.76,5.33,11.95,0.5569
2023-10-27 13:00:00,3.04,6.22,12.74,0.6157
2023-10-27 14:00:00,2.18,6.89,14.05,0.6243
2023-10-27 15:00:00,1.76,5.19,18.71,0.5144
2023-10-27 16:00:00,2.47,4.27,20.75,0.4834
2023-10-27 17:00:00,4.93,6.61,19.61,0.6955
2023-10-27 18:00:00,4.46,6.47,20.43,0.6729
2023-10-27 19:00:00,4.28,5.42,25.22,0.5984
2023-10-27 20:00:00,4.57,6.31,24.02,0.6593
2023-10-27 21:00:00,5.14,6.77,24.61,0.6976
2023-10-27 22:00:00,6.01,7.05,23.81,0.7371
2023-10-27 23:00:00,7.46,8.38,16.36,0.8297
2023-10-28 00:00:00,4.7,5.84,15.97,0.6491
2023-10-28 01:00:00,5.25,6.82,12.98,0.7145
2023-10-28 02:00:00,5.18,6.43,14.33,0.6939
2023-10-28 03:00:00,4.56,6.37,15.42,0.6719
2023-10-28 04:00:00,3.98,4.29,18.1,0.539
2023-10-28 05:00:00,4.14,5.53,19.21,0.6144
2023-10-28 06:00:00,3.94,5.66,21.03,0.6121
2023-10-28 07:00:00,4.58,5.33,21.26,0.6142
2023-10-28 08:00:00,4.19,4.35,20.43,0.5482
2023-10-28 09:00:00,3.58,4.97,18.01,0.5641
2023-10-28 10:00:00,2.27,3.68,24.62,0.4321
2023-10-28 11:00:00,1.48,3.93,24.2,0.4203
2023-10-28 12:00:00,1.73,2.91,23.77,0.3732
2023-10-28 13:00:00,1.98,3.98,25.49,0.4367
2023-10-28 14:00:00,3.32,4.06,37.77,0.4522
2023-10-28 15:00:00,2.82,5.16,41.77,0.486
2023-10-28 16:00:00,3.48,5.69,43.47,0.5347
2023-10-28 17:00:00,3.59,6.71,35.08,0.6193
2023-10-28 18:00:00,2.24,4.37,39.62,0.4272
2023-10-28 19:00:00,1.89,4.72,35.52,0.4468
2023-10-28 20:00:00,2.73,4.13,37.75,0.4355
2023-10-28 21:00:00,3.01,4.84,46.97,0.4593
2023-10-28 22:00:00,3.01,3.77,46.96,0.399
2023-10-28 23:00:00,4.35,4.9,42.15,0.5233
2023-10-29 00:00:00,4.42,4.73,45.33,0.5067
2023-10-29 01:00:00,4.79,5.18,44.36,0.5483
2023-10-29 02:00:00,5.38,6.84,32.34,0.6895
2023-10-29 03:00:00,4.83,5.71,31.62,0.6152
2023-10-29 04:00:00,5.11,5.95,28.4,0.6456
2023-10-29 05:00:00,3.97,5.55,30.21,0.5816
2023-10-29 06:00:00,2.68,3.54,31.59,0.4179
2023-10-29 07:00:00,3.35,5.59,33.43,0.5536
2023-10-29 08:00:00,4.01,3.71,41.44,0.4451
2023-10-29 09:00:00,4.1,4.04,45.16,0.456
2023-10-29 10:00:00,3.02,3.08,55.61,0.3394
2023-10-29 11:00:00,2.45,1.57,81.89,0.1982
2023-10-29 12:00:00,1.56,1.04,79.65,0.1654
2023-10-29 13:00:00,0.88,1.35,89.63,0.1473
2023-10-29 14:00:00,1.22,2.31,120.0,0.1669
2023-10-29 15:00:00,1.15,1.98,120.0,0.1555
2023-10-29 16:00:00,2.45,2.55,109.71,0.2007
2023-10-29 17:00:00,1.57,2.41,113.72,0.1773
2023-10-29 18:00:00,1.73,1.39,120.0,0.1481
2023-10-29 19:00:00,1.4,0.29,120.0,0.1142
2023-10-29 20:00:00,1.11,0.79,120.0,0.122
2023-10-29 21:00:00,3.34,2.95,120.0,0.2378
2023-10-29 22:00:00,5.02,4.3,120.0,0.3496
2023-10-29 23:00:00,5.52,3.03,120.0,0.3003
2023-10-30 00:00:00,8.93,7.06,120.0,0.6361
2023-10-30 01:00:00,9.35,7.18,98.9,0.6586
2023-10-30 02:00:00,9.09,7.91,80.85,0.7306
2023-10-30 03:00:00,6.2,6.33,83.1,0.5516
2023-10-30 04:00:00,4.2,2.93,90.14,0.2816
2023-10-30 05:00:00,4.46,4.15,76.2,0.3873
2023-10-30 06:00:00,2.06,4.09,76.75,0.3075
2023-10-30 07:00:00,2.93,4.78,83.31,0.3525
2023-10-30 08:00:00,3.1,3.86,87.29,0.3012
2023-10-30 09:00:00,2.78,3.82,87.4,0.2896
2023-10-30 10:00:00,2.55,3.24,71.35,0.2938
2023-10-30 11:00:00,2.66,3.47,80.66,0.2859
2023-10-30 12:00:00,1.85,3.6,86.48,0.2559
2023-10-30 13:00:00,3.2,4.56,73.39,0.3766
2023-10-30 14:00:00,2.92,3.42,70.18,0.3159
2023-10-30 15:00:00,2.37,2.8,75.03,0.2601
2023-10-30 16:00:00,4.28,4.24,83.4,0.3671
2023-10-30 17:00:00,4.79,4.5,105.57,0.3531
2023-10-30 18:00:00,5.57,4.49,90.34,0.404
2023-10-30 19:00:00,7.07,6.52,68.65,0.6313
2023-10-30 20:00:00,9.24,7.58,53.68,0.7785
2023-10-30 21:00:00,9.41,7.56,51.69,0.7854
2023-10-30 22:00:00,9.67,7.44,37.29,0.8134
2023-10-30 23:00:00,8.67,7.65,29.92,0.8126
2023-10-31 00:00:00,8.82,8.01,24.88,0.8363
2023-10-31 01:00:00,10.0,9.3,22.05,0.8932
2023-10-31 02:00:00,9.06,9.67,15.5,0.8912
2023-10-31 03:00:00,7.87,10.0,14.93,0.8823
2023-10-31 04:00:00,6.02,6.99,14.68,0.7433
2023-10-31 05:00:00,4.55,5.98,13.75,0.6516
2023-10-31 06:00:00,3.08,4.97,16.74,0.5472
2023-10-31 07:00:00,2.71,3.22,16.19,0.434
2023-10-31 08:00:00,2.49,4.44,20.58,0.4948
2023-10-31 09:00:00,0.44,1.18,29.13,0.2392
2023-10-31 10:00:00,0.6,0.58,41.17,0.1959
2023-10-31 11:00:00,1.47,2.3,45.68,0.2794
2023-10-31 12:00:00,1.97,3.66,46.53,0.3602
2023-10-31 13:00:00,1.29,2.57,65.86,0.2415
2023-10-31 14:00:00,2.13,3.64,58.0,0.3343
2023-10-31 15:00:00,2.02,2.82,61.51,0.2821
2023-10-31 16:00:00,1.67,2.47,64.44,0.2504
2023-10-31 17:00:00,1.36,3.27,77.77,0.2479
2023-10-31 18:00:00,1.23,2.05,63.27,0.224
2023-10-31 19:00:00,2.19,3.27,60.01,0.3124
2023-10-31 20:00:00,3.85,4.5,59.44,0.4329
2023-10-31 21:00:00,3.44,4.5,67.11,0.398
2023-10-31 22:00:00,2.93,3.4,58.3,0.346
2023-10-31 23:00:00,4.95,4.8,61.62,0.4819
2023-11-01 00:00:00,4.89,4.72,61.96,0.4743
2023-11-01 01:00:00,7.17,5.94,56.81,0.6352
2023-11-01 02:00:00,7.49,7.5,52.08,0.7338
2023-11-01 03:00:00,6.12,5.4,43.88,0.607
2023-11-01 04:00:00,6.59,6.3,46.59,0.6625
2023-11-01 05:00:00,6.84,7.99,46.26,0.7511
2023-11-01 06:00:00,4.71,5.97,45.73,0.5863
2023-11-01 07:00:00,3.88,5.67,46.56,0.5389
2023-11-01 08:00:00,4.34,6.15,48.55,0.5759
2023-11-01 09:00:00,2.39,4.46,47.46,0.4156
2023-11-01 10:00:00,2.26,4.54,42.0,0.4308
2023-11-01 11:00:00,2.13,3.7,39.97,0.3854
2023-11-01 12:00:00,3.39,4.29,40.65,0.4591
2023-11-01 13:00:00,4.12,5.48,48.33,0.531
2023-11-01 14:00:00,3.58,4.94,48.24,0.4814
2023-11-01 15:00:00,2.52,4.66,47.48,0.4309
2023-11-01 16:00:00,2.69,5.21,48.58,0.4651
2023-11-01 17:00:00,3.41,6.08,57.35,0.5148
2023-11-01 18:00:00,4.11,6.25,55.76,0.5532
2023-11-01 19:00:00,4.55,8.17,39.15,0.7133
2023-11-01 20:00:00,4.63,7.11,34.05,0.6764
